Trip ID,Pickup Date,Vehicle,Payment Type,Passenger Count,Total Trip Distance,Total Booking Value,Pickup Location,Dropoff Location,Total Bookings
2,2024-06-09 00:00:00,UberX,Uber Pay,8,7,$33.0,Penn Station/Madison Sq West,Financial District North,2.0
2,2024-06-09 00:00:00,UberX,Uber Pay,2,3,$19.5,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$14.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$10.7,Penn Station/Madison Sq West,Greenwich Village South,1.0
2,2024-06-09 00:00:00,UberX,Uber Pay,2,2,$18.0,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,4,$22.1,Penn Station/Madison Sq West,Lenox Hill West,1.0
2,2024-06-09 00:00:00,UberX,Uber Pay,2,3,$19.8,Penn Station/Madison Sq West,Midtown Center,2.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$9.1,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,1,$6.5,Penn Station/Madison Sq West,Midtown North,1.0
3,2024-06-09 00:00:00,UberX,Uber Pay,4,4,$28.1,Penn Station/Madison Sq West,Murray Hill,3.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,5,$21.3,Penn Station/Madison Sq West,Sunnyside,1.0
2,2024-06-09 00:00:00,UberX,Uber Pay,2,5,$26.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,2.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,3,$13.9,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,2,$9.5,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
3,2024-06-09 00:00:00,UberX,Uber Pay,3,11,$43.5,Penn Station/Madison Sq West,Upper East Side North,3.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,3,$15.5,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,3,$18.5,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,1,$7.9,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,5,$24.4,Penn Station/Madison Sq West,Williamsburg (South Side),1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,9,$36.9,Penn Station/Madison Sq West,Windsor Terrace,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,4,$14.5,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-09 00:00:00,UberX,Uber Pay,1,4,$19.0,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,7,$23.0,Penn Station/Madison Sq West,Central Harlem North,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,11,$36.5,Penn Station/Madison Sq West,Claremont/Bathgate,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,4,$13.5,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,12,$34.5,Penn Station/Madison Sq West,Fordham South,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,4,$15.0,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,2,$11.5,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-09 00:00:00,UberXL,Cash,2,4,$14.0,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-09 00:00:00,UberXL,Cash,1,1,$6.0,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,4,$17.5,Penn Station/Madison Sq West,Central Park,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,6,1,$8.3,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,1,$7.4,Penn Station/Madison Sq West,Gramercy,1.0
2,2024-06-09 00:00:00,UberXL,Uber Pay,2,3,$20.3,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,1,$8.7,Penn Station/Madison Sq West,Midtown Center,1.0
2,2024-06-09 00:00:00,UberXL,Uber Pay,4,3,$17.1,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,1,$11.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,4,2,$13.6,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,1,$8.7,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,6,9,$32.5,Penn Station/Madison Sq West,Washington Heights North,1.0
2,2024-06-09 00:00:00,UberXL,Uber Pay,2,2,$16.7,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,2.0
1,2024-06-09 00:00:00,UberXL,Uber Pay,1,1,$6.7,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-10 00:00:00,Uber Black,Amazon Pay,1,6,$22.0,Penn Station/Madison Sq West,East Harlem North,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,1,3,$12.0,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,1,1,$7.0,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,1,2,$7.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,1,1,$6.0,Penn Station/Madison Sq West,Midtown South,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,1,1,$5.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,2,3,$11.0,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-10 00:00:00,Uber Black,Cash,4,1,$6.0,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,2,$11.5,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,6,3,$14.0,Penn Station/Madison Sq West,Financial District North,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,10,$36.6,Penn Station/Madison Sq West,Inwood,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,2,3,$19.0,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,3,$16.9,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,1,$7.0,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,13,$44.5,Penn Station/Madison Sq West,Prospect-Lefferts Gardens,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,2,3,$10.5,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,2,1,$12.8,Penn Station/Madison Sq West,Union Sq,1.0
2,2024-06-10 00:00:00,Uber Black,Uber Pay,2,7,$34.1,Penn Station/Madison Sq West,Upper East Side North,2.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,2,3,$15.5,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,3,$13.9,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-10 00:00:00,Uber Black,Uber Pay,1,9,$33.5,Penn Station/Madison Sq West,Washington Heights North,1.0
2,2024-06-10 00:00:00,Uber Comfort,Cash,3,2,$11.5,Penn Station/Madison Sq West,Clinton East,2.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,1,3,$14.0,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,1,3,$12.5,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,1,2,$10.0,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,1,1,$6.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,1,3,$11.5,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-10 00:00:00,Uber Comfort,Cash,2,2,$7.0,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,1,$8.2,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,2,1,$9.1,Penn Station/Madison Sq West,Gramercy,1.0
2,2024-06-10 00:00:00,Uber Comfort,Uber Pay,2,3,$17.1,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,3,$13.8,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,3,$14.5,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,4,$17.6,Penn Station/Madison Sq West,Manhattan Valley,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,2,$11.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,1,$9.1,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,3,$18.2,Penn Station/Madison Sq West,Penn Station/Madison Sq West,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,1,$7.3,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,2,$9.1,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,3,$13.5,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-10 00:00:00,Uber Comfort,Uber Pay,1,8,$29.8,Penn Station/Madison Sq West,Washington Heights South,1.0
1,2024-06-10 00:00:00,Uber Green,Cash,2,6,$22.5,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-10 00:00:00,Uber Green,Cash,1,1,$7.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-10 00:00:00,Uber Green,Cash,1,2,$7.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Green,Cash,1,1,$7.0,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-10 00:00:00,Uber Green,Cash,1,2,$10.5,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,3,$12.9,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,1,$9.8,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,1,$5.5,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,2,$10.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,5,2,$9.7,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,2,$11.7,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,1,$7.0,Penn Station/Madison Sq West,Midtown South,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,5,$19.7,Penn Station/Madison Sq West,Seaport,1.0
1,2024-06-10 00:00:00,Uber Green,Uber Pay,1,3,$14.0,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-10 00:00:00,UberX,Amazon Pay,1,1,$6.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-10 00:00:00,UberX,Cash,2,1,$5.5,Penn Station/Madison Sq West,Clinton East,1.0
2,2024-06-10 00:00:00,UberX,Cash,3,9,$37.0,Penn Station/Madison Sq West,East Harlem South,2.0
1,2024-06-10 00:00:00,UberX,Cash,1,7,$27.5,Penn Station/Madison Sq West,East Williamsburg,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,2,$9.0,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-10 00:00:00,UberX,Cash,2,4,$18.0,Penn Station/Madison Sq West,Greenpoint,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,2,$8.5,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,8,$24.0,Penn Station/Madison Sq West,Hamilton Heights,1.0
1,2024-06-10 00:00:00,UberX,Cash,2,12,$34.0,Penn Station/Madison Sq West,Inwood,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,10,$31.0,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,2,$7.0,Penn Station/Madison Sq West,Lincoln Square East,1.0
2,2024-06-10 00:00:00,UberX,Cash,2,6,$23.0,Penn Station/Madison Sq West,Little Italy/NoLiTa,2.0
2,2024-06-10 00:00:00,UberX,Cash,2,3,$16.0,Penn Station/Madison Sq West,Midtown East,2.0
1,2024-06-10 00:00:00,UberX,Cash,1,1,$7.5,Penn Station/Madison Sq West,Murray Hill,1.0
2,2024-06-10 00:00:00,UberX,Cash,2,4,$20.5,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,2.0
1,2024-06-10 00:00:00,UberX,Cash,1,2,$8.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
2,2024-06-10 00:00:00,UberX,Cash,2,3,$13.0,Penn Station/Madison Sq West,Times Sq/Theatre District,2.0
1,2024-06-10 00:00:00,UberX,Cash,2,1,$7.5,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,3,$12.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,10,$33.5,Penn Station/Madison Sq West,West Concourse,1.0
1,2024-06-10 00:00:00,UberX,Cash,1,4,$15.5,Penn Station/Madison Sq West,World Trade Center,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$12.7,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$16.5,Penn Station/Madison Sq West,Central Park,1.0
3,2024-06-10 00:00:00,UberX,Uber Pay,4,4,$24.2,Penn Station/Madison Sq West,Clinton East,3.0
3,2024-06-10 00:00:00,UberX,Uber Pay,3,13,$51.9,Penn Station/Madison Sq West,East Harlem South,3.0
2,2024-06-10 00:00:00,UberX,Uber Pay,3,9,$38.4,Penn Station/Madison Sq West,Financial District South,2.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,1,$9.3,Penn Station/Madison Sq West,Flatiron,1.0
2,2024-06-10 00:00:00,UberX,Uber Pay,2,3,$20.4,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,7,$29.1,Penn Station/Madison Sq West,Hamilton Heights,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,2,$10.3,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,9,$40.7,Penn Station/Madison Sq West,Kensington,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,1,$9.1,Penn Station/Madison Sq West,Kips Bay,1.0
6,2024-06-10 00:00:00,UberX,Uber Pay,6,18,$97.8,Penn Station/Madison Sq West,Lenox Hill East,6.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$11.0,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,2,$11.7,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,5,$20.5,Penn Station/Madison Sq West,Long Island City/Hunters Point,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,1,$6.9,Penn Station/Madison Sq West,Meatpacking/West Village West,1.0
2,2024-06-10 00:00:00,UberX,Uber Pay,2,3,$20.3,Penn Station/Madison Sq West,Midtown Center,2.0
3,2024-06-10 00:00:00,UberX,Uber Pay,5,5,$29.2,Penn Station/Madison Sq West,Midtown North,3.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,2,$11.0,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,2,$14.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$11.0,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,6,$25.3,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
4,2024-06-10 00:00:00,UberX,Uber Pay,4,7,$46.9,Penn Station/Madison Sq West,UN/Turtle Bay South,4.0
2,2024-06-10 00:00:00,UberX,Uber Pay,2,7,$27.9,Penn Station/Madison Sq West,Upper East Side North,2.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$14.6,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$17.7,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,3,$15.2,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,2,$11.1,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-10 00:00:00,UberX,Uber Pay,1,4,$18.7,Penn Station/Madison Sq West,World Trade Center,1.0
1,2024-06-10 00:00:00,UberXL,Cash,1,7,$30.0,Penn Station/Madison Sq West,Woodside,1.0
1,2024-06-10 00:00:00,UberXL,Google Pay,1,2,$7.0,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,4,$18.0,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,2,1,$8.0,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,1,$9.6,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,2,2,$10.7,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,2,2,$10.3,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,1,$7.0,Penn Station/Madison Sq West,Penn Station/Madison Sq West,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,3,$15.3,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,3,$13.3,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,3,$17.5,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,12,$49.6,Penn Station/Madison Sq West,Van Cortlandt Village,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,1,$9.2,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-10 00:00:00,UberXL,Uber Pay,1,4,$19.0,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-11 00:00:00,Uber Black,Cash,1,5,$22.0,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-11 00:00:00,Uber Black,Cash,1,13,$62.0,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-11 00:00:00,Uber Black,Cash,5,2,$11.5,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-11 00:00:00,Uber Black,Cash,1,1,$7.0,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-11 00:00:00,Uber Black,Cash,1,2,$9.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,5,$21.0,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,1,$6.5,Penn Station/Madison Sq West,Clinton East,1.0
2,2024-06-11 00:00:00,Uber Black,Uber Pay,2,3,$15.5,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,2,$11.5,Penn Station/Madison Sq West,Greenwich Village South,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,2,$10.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,3,$17.5,Penn Station/Madison Sq West,Lower East Side,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,1,$7.9,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,2,$9.5,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-11 00:00:00,Uber Black,Uber Pay,1,4,$16.0,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-11 00:00:00,Uber Comfort,Cash,1,1,$6.5,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-11 00:00:00,Uber Comfort,Cash,1,8,$28.5,Penn Station/Madison Sq West,Garment District,1.0
1,2024-06-11 00:00:00,Uber Comfort,Cash,1,2,$7.0,Penn Station/Madison Sq West,Midtown Center,1.0
2,2024-06-11 00:00:00,Uber Comfort,Cash,2,3,$16.5,Penn Station/Madison Sq West,Midtown East,2.0
1,2024-06-11 00:00:00,Uber Comfort,Cash,1,1,$9.0,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-11 00:00:00,Uber Comfort,Cash,1,3,$13.5,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,3,$16.5,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,1,$7.9,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,4,$18.1,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,1,$8.6,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,3,$12.0,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,1,$9.3,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,7,$24.0,Penn Station/Madison Sq West,Mott Haven/Port Morris,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,2,$12.7,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,1,$6.7,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-11 00:00:00,Uber Comfort,Uber Pay,1,3,$13.9,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-11 00:00:00,Uber Green,Cash,1,4,$19.0,Penn Station/Madison Sq West,East Harlem South,1.0
2,2024-06-11 00:00:00,Uber Green,Cash,2,2,$11.5,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-11 00:00:00,Uber Green,Cash,1,9,$32.5,Penn Station/Madison Sq West,Washington Heights South,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,2,$8.6,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,2,$11.4,Penn Station/Madison Sq West,Clinton West,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,5,$23.7,Penn Station/Madison Sq West,Financial District North,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,2,$9.0,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,1,$10.3,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,6,2,$12.7,Penn Station/Madison Sq West,Midtown Center,1.0
2,2024-06-11 00:00:00,Uber Green,Uber Pay,2,3,$18.6,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,6,$27.7,Penn Station/Madison Sq West,Old Astoria,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,2,2,$13.4,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,1,$8.0,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
2,2024-06-11 00:00:00,Uber Green,Uber Pay,2,7,$36.7,Penn Station/Madison Sq West,Upper East Side North,2.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,2,$14.5,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,3,$12.5,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,6,$31.0,Penn Station/Madison Sq West,Williamsburg (South Side),1.0
1,2024-06-11 00:00:00,Uber Green,Uber Pay,1,4,$18.3,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-11 00:00:00,UberX,Cash,1,3,$11.5,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-11 00:00:00,UberX,Cash,2,7,$22.5,Penn Station/Madison Sq West,Central Harlem North,1.0
3,2024-06-11 00:00:00,UberX,Cash,3,4,$19.0,Penn Station/Madison Sq West,Clinton East,3.0
2,2024-06-11 00:00:00,UberX,Cash,2,3,$13.5,Penn Station/Madison Sq West,Clinton West,2.0
1,2024-06-11 00:00:00,UberX,Cash,1,9,$33.0,Penn Station/Madison Sq West,East Concourse/Concourse Village,1.0
1,2024-06-11 00:00:00,UberX,Cash,1,4,$13.0,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-11 00:00:00,UberX,Cash,1,6,$21.5,Penn Station/Madison Sq West,East Williamsburg,1.0
1,2024-06-11 00:00:00,UberX,Cash,6,2,$8.5,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-11 00:00:00,UberX,Cash,1,8,$26.0,Penn Station/Madison Sq West,Jackson Heights,1.0
1,2024-06-11 00:00:00,UberX,Cash,1,3,$12.5,Penn Station/Madison Sq West,Lenox Hill East,1.0
2,2024-06-11 00:00:00,UberX,Cash,2,7,$27.0,Penn Station/Madison Sq West,Lenox Hill West,2.0
1,2024-06-11 00:00:00,UberX,Cash,1,2,$8.5,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-11 00:00:00,UberX,Cash,6,1,$5.5,Penn Station/Madison Sq West,Midtown Center,1.0
